enrollee_id,full_name,city,gender,enrolled_university,education_level,major_discipline,relevent_experience,experience,company_size,company_type,last_new_job,training_hours,employed,city_development_index
9396,Katie Hernandez,city_71,Female,no_enrollment,Graduate,STEM,Has relevent experience,3,500-999,Pvt Ltd,>4,55,0.0,0.884
1100,Katie Smith,city_114,unknow,no_enrollment,Masters,STEM,Has relevent experience,15,100-500,Pvt Ltd,>4,50,0.0,0.926
26421,Emily Williams,city_21,Male,no_enrollment,High School,unknow,No relevent experience,6,unknow,unknow,1,126,0.0,0.624
29294,Emily Brown,city_16,Male,no_enrollment,Graduate,Other,Has relevent experience,>20,unknow,unknow,4,146,0.0,0.91
2072,Alex Smith,city_114,Male,no_enrollment,High School,unknow,Has relevent experience,15,100-500,Pvt Ltd,>4,6,0.0,0.926
23121,Jane Smith,city_160,unknow,no_enrollment,Graduate,Business Degree,Has relevent experience,15,1000-4999,Pvt Ltd,>4,98,0.0,0.92
4547,Emily Garcia,city_50,Male,no_enrollment,Phd,STEM,Has relevent experience,>20,unknow,unknow,>4,47,0.0,0.8959999999999999
24371,Jane Williams,city_103,Female,no_enrollment,Graduate,STEM,No relevent experience,19,10000+,Pvt Ltd,>4,86,0.0,0.92
4131,Jane Davis,city_103,Male,no_enrollment,Phd,STEM,No relevent experience,>20,5000-9999,NGO,>4,7,0.0,0.92
2227,Mike Hernandez,city_28,Male,no_enrollment,Masters,STEM,Has relevent experience,10,100-500,Pvt Ltd,1,35,0.0,0.939
7450,John Johnson,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,16,100-500,Pvt Ltd,2,24,1.0,0.92
20162,Katie Brown,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,14,10000+,Pvt Ltd,>4,40,0.0,0.92
16307,Alex Williams,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,10000+,Pvt Ltd,never,37,0.0,0.624
4686,Sarah Smith,city_61,Other,Part time course,Graduate,STEM,Has relevent experience,7,10000+,Pvt Ltd,1,145,1.0,0.913
4564,Chris Smith,city_75,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,50-99,Funded Startup,4,52,0.0,0.939
14791,Sarah Williams,city_1,Male,Full time course,Graduate,STEM,Has relevent experience,10,5000-9999,Pvt Ltd,1,9,0.0,0.847
11649,David Jones,city_11,Male,no_enrollment,Graduate,STEM,Has relevent experience,5,unknow,unknow,1,78,1.0,0.55
3872,Alex Smith,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,100-500,Pvt Ltd,>4,18,0.0,0.92
23627,John Martinez,city_73,Male,Full time course,High School,unknow,No relevent experience,5,unknow,unknow,never,124,1.0,0.754
17977,David Martinez,city_149,Female,Full time course,Masters,STEM,Has relevent experience,19,50-99,Pvt Ltd,1,125,0.0,0.6890000000000001
4841,Sarah Garcia,city_16,unknow,Full time course,High School,unknow,No relevent experience,3,<10,Early Stage Startup,1,66,0.0,0.91
10779,Katie Smith,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,7,500-999,Pvt Ltd,1,32,1.0,0.624
27602,Alex Brown,city_21,Male,no_enrollment,Graduate,STEM,No relevent experience,11,10000+,Pvt Ltd,3,34,0.0,0.624
7031,John Smith,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,1,74,0.0,0.91
4981,David Johnson,city_73,Male,no_enrollment,Graduate,STEM,Has relevent experience,13,unknow,unknow,1,128,1.0,0.754
857,Emily Martinez,city_162,unknow,Full time course,Graduate,STEM,No relevent experience,3,10/49,Early Stage Startup,1,52,0.0,0.767
5363,Chris Davis,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,5,50-99,unknow,never,34,1.0,0.624
19760,Chris Smith,city_93,Male,no_enrollment,Masters,STEM,Has relevent experience,18,10000+,Pvt Ltd,3,14,0.0,0.865
5727,David Hernandez,city_21,Male,no_enrollment,Graduate,Business Degree,Has relevent experience,>20,50-99,Pvt Ltd,>4,68,0.0,0.624
23246,Sarah Williams,city_103,unknow,unknow,Masters,STEM,Has relevent experience,15,unknow,unknow,1,53,0.0,0.92
7525,Katie Davis,city_159,Male,Full time course,Graduate,STEM,No relevent experience,4,unknow,unknow,never,56,0.0,0.843
284,Sarah Williams,city_103,Male,Full time course,Graduate,STEM,No relevent experience,4,unknow,unknow,1,38,0.0,0.92
2968,Alex Garcia,city_114,Male,Full time course,High School,unknow,No relevent experience,14,10/49,Pvt Ltd,1,34,0.0,0.926
19,Chris Garcia,city_23,unknow,Part time course,Graduate,STEM,Has relevent experience,5,50-99,Public Sector,>4,46,0.0,0.899
15413,Katie Williams,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,7,unknow,unknow,2,67,1.0,0.92
20187,Jane Brown,city_116,Male,no_enrollment,Masters,STEM,Has relevent experience,14,10/49,Pvt Ltd,>4,105,0.0,0.743
10620,Jane Smith,city_75,Female,no_enrollment,Graduate,Humanities,Has relevent experience,4,50-99,Funded Startup,1,100,0.0,0.939
21699,Chris Williams,city_75,unknow,no_enrollment,Masters,Other,No relevent experience,>20,unknow,unknow,>4,92,0.0,0.939
15032,David Williams,city_103,Male,Full time course,Graduate,STEM,No relevent experience,5,50-99,unknow,1,73,1.0,0.92
27681,Laura Williams,city_83,Male,no_enrollment,Graduate,STEM,Has relevent experience,5,50-99,Pvt Ltd,4,15,1.0,0.923
1424,Emily Miller,city_160,unknow,no_enrollment,High School,unknow,No relevent experience,3,unknow,unknow,never,44,0.0,0.92
27676,Laura Jones,city_160,Male,no_enrollment,Graduate,Humanities,No relevent experience,14,500-999,Pvt Ltd,1,40,0.0,0.92
15920,Jane Smith,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,6,1000-4999,Pvt Ltd,2,96,1.0,0.624
29760,Mike Brown,city_16,Male,Part time course,High School,unknow,Has relevent experience,4,<10,unknow,1,16,0.0,0.91
20958,Laura Martinez,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,11,500-999,Pvt Ltd,2,34,0.0,0.92
10782,Laura Miller,city_104,Other,no_enrollment,Graduate,STEM,Has relevent experience,10,1000-4999,Pvt Ltd,1,80,0.0,0.924
16986,John Miller,city_103,Male,no_enrollment,High School,unknow,Has relevent experience,5,10/49,Funded Startup,1,80,0.0,0.92
17161,David Brown,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,5,100-500,Funded Startup,1,18,0.0,0.926
13703,David Brown,city_104,Male,no_enrollment,Graduate,STEM,Has relevent experience,14,<10,Pvt Ltd,4,166,0.0,0.924
11635,John Williams,city_36,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,100-500,NGO,1,32,0.0,0.893
4218,Jane Jones,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,10/49,Pvt Ltd,>4,198,0.0,0.92
25124,Alex Jones,city_67,Male,no_enrollment,Graduate,STEM,Has relevent experience,11,5000-9999,Pvt Ltd,2,76,1.0,0.855
26394,Sarah Johnson,city_11,Male,no_enrollment,Primary School,unknow,No relevent experience,<1,unknow,unknow,1,216,0.0,0.55
26907,Jane Jones,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,12,100-500,Pvt Ltd,2,47,0.0,0.92
13363,Jane Martinez,city_90,Male,Full time course,Masters,STEM,Has relevent experience,12,100-500,Pvt Ltd,1,33,0.0,0.698
16455,Mike Smith,city_159,Male,no_enrollment,Masters,STEM,Has relevent experience,19,10/49,Pvt Ltd,1,56,0.0,0.843
17864,John Miller,city_16,Male,Part time course,Masters,STEM,Has relevent experience,>20,50-99,Funded Startup,1,284,0.0,0.91
25298,Katie Garcia,city_138,Male,Full time course,High School,unknow,No relevent experience,5,100-500,Pvt Ltd,1,45,0.0,0.836
29713,John Williams,city_100,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,unknow,unknow,3,31,1.0,0.887
24385,Laura Davis,city_128,unknow,no_enrollment,Graduate,Other,Has relevent experience,13,unknow,unknow,1,146,1.0,0.527
13422,Jane Smith,city_136,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,<10,Pvt Ltd,>4,48,0.0,0.897
26093,John Martinez,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,50-99,Pvt Ltd,>4,28,0.0,0.91
16748,Sarah Miller,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,11,50-99,Pvt Ltd,1,77,0.0,0.92
27342,Jane Hernandez,city_98,Male,no_enrollment,unknow,unknow,Has relevent experience,16,1000-4999,Pvt Ltd,3,58,0.0,0.949
30355,Sarah Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,50-99,Pvt Ltd,1,56,0.0,0.92
28582,Sarah Jones,city_138,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,100-500,unknow,4,12,0.0,0.836
4645,Katie Davis,city_90,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,50-99,unknow,1,26,0.0,0.698
25430,John Jones,city_16,Male,no_enrollment,High School,unknow,Has relevent experience,>20,unknow,unknow,1,70,1.0,0.91
2087,Sarah Williams,city_21,Male,no_enrollment,Graduate,Humanities,No relevent experience,5,unknow,unknow,1,19,1.0,0.624
19421,Alex Miller,city_103,Male,Full time course,Masters,STEM,No relevent experience,9,unknow,unknow,>4,36,1.0,0.92
8560,David Smith,city_73,Male,Part time course,Graduate,STEM,Has relevent experience,3,100-500,Pvt Ltd,never,127,1.0,0.754
14989,Mike Johnson,city_23,Male,Full time course,Masters,STEM,No relevent experience,16,unknow,unknow,>4,92,0.0,0.899
1986,Laura Jones,city_73,Male,Part time course,Graduate,STEM,Has relevent experience,7,10/49,Public Sector,1,158,0.0,0.754
10392,Alex Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,5000-9999,Other,>4,53,0.0,0.92
4287,Jane Hernandez,city_28,Male,Full time course,Graduate,STEM,No relevent experience,6,500-999,Public Sector,1,10,0.0,0.939
995,Emily Garcia,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,10/49,Pvt Ltd,3,29,1.0,0.92
28550,Sarah Williams,city_114,Male,no_enrollment,Graduate,STEM,No relevent experience,<1,unknow,unknow,>4,26,0.0,0.926
26700,Katie Williams,city_103,Male,no_enrollment,Masters,Humanities,Has relevent experience,>20,5000-9999,NGO,>4,40,0.0,0.92
31660,Chris Martinez,city_73,Male,Full time course,Masters,STEM,Has relevent experience,9,unknow,unknow,2,29,0.0,0.754
13480,David Martinez,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,3,50-99,Early Stage Startup,1,144,1.0,0.624
12094,Laura Smith,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,14,100-500,Public Sector,2,60,0.0,0.92
403,Mike Smith,city_103,unknow,no_enrollment,Phd,STEM,No relevent experience,5,1000-4999,Public Sector,1,39,1.0,0.92
29538,Jane Brown,city_21,Male,Full time course,Graduate,STEM,Has relevent experience,10,10000+,Pvt Ltd,1,53,0.0,0.624
21148,Laura Miller,city_114,Male,Part time course,Graduate,STEM,Has relevent experience,6,100-500,Funded Startup,1,57,0.0,0.926
2091,Laura Davis,city_123,Male,Full time course,Graduate,STEM,No relevent experience,3,unknow,unknow,never,70,1.0,0.738
29370,Emily Martinez,city_159,unknow,Full time course,Graduate,STEM,No relevent experience,4,unknow,unknow,never,2,0.0,0.843
30126,Chris Davis,city_162,Female,no_enrollment,Masters,STEM,Has relevent experience,11,10/49,Early Stage Startup,4,84,0.0,0.767
31351,David Miller,city_103,Male,Full time course,Graduate,STEM,Has relevent experience,7,10/49,Public Sector,1,36,1.0,0.92
7534,Katie Miller,city_103,unknow,no_enrollment,Graduate,STEM,Has relevent experience,7,500-999,Funded Startup,2,99,0.0,0.92
277,Katie Brown,city_84,Male,Full time course,Masters,STEM,Has relevent experience,7,unknow,unknow,1,45,1.0,0.698
27238,Katie Miller,city_21,unknow,Full time course,High School,unknow,No relevent experience,<1,unknow,unknow,never,26,1.0,0.624
18558,David Davis,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,7,1000-4999,Pvt Ltd,1,38,1.0,0.624
11939,Chris Miller,city_50,Male,no_enrollment,Masters,STEM,Has relevent experience,16,50-99,NGO,2,34,0.0,0.8959999999999999
28322,Katie Smith,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,11,10/49,Pvt Ltd,2,4,0.0,0.926
11247,David Davis,city_103,Male,no_enrollment,Graduate,Humanities,Has relevent experience,>20,unknow,unknow,4,69,1.0,0.92
18318,Emily Brown,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,10000+,Pvt Ltd,>4,11,1.0,0.624
14680,Sarah Brown,city_21,Male,no_enrollment,unknow,unknow,No relevent experience,3,unknow,unknow,never,111,0.0,0.624
31618,Alex Martinez,city_102,Male,no_enrollment,Primary School,unknow,No relevent experience,6,10/49,Pvt Ltd,1,94,1.0,0.804
3744,Sarah Garcia,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,20,100-500,Pvt Ltd,1,20,0.0,0.92
25293,Laura Hernandez,city_21,unknow,unknow,Masters,STEM,Has relevent experience,6,50-99,Pvt Ltd,never,21,0.0,0.624
31385,Sarah Smith,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,4,50-99,Pvt Ltd,1,109,0.0,0.92
29626,Laura Martinez,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,5,100-500,Pvt Ltd,1,146,1.0,0.624
20089,John Johnson,city_21,unknow,Full time course,Graduate,STEM,No relevent experience,<1,unknow,Public Sector,1,80,1.0,0.624
20063,David Miller,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,5000-9999,Pvt Ltd,4,28,0.0,0.92
17777,Emily Williams,city_103,Male,no_enrollment,High School,unknow,No relevent experience,2,unknow,unknow,never,42,0.0,0.92
10850,Chris Smith,city_11,Male,no_enrollment,Graduate,STEM,Has relevent experience,3,10/49,Pvt Ltd,1,5,0.0,0.55
12644,Sarah Williams,city_90,unknow,Full time course,Graduate,STEM,No relevent experience,7,500-999,Pvt Ltd,1,196,0.0,0.698
30833,John Brown,city_21,Male,Full time course,High School,unknow,No relevent experience,2,unknow,unknow,never,28,1.0,0.624
16979,Jane Martinez,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,10/49,Funded Startup,1,39,0.0,0.92
19163,Laura Hernandez,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,18,100-500,Pvt Ltd,1,18,0.0,0.926
32261,Chris Williams,city_74,Male,Part time course,Graduate,STEM,Has relevent experience,12,50-99,Funded Startup,2,48,1.0,0.579
23471,Jane Martinez,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,17,unknow,unknow,>4,20,1.0,0.92
14421,Katie Garcia,city_21,unknow,no_enrollment,Masters,STEM,Has relevent experience,3,100-500,Pvt Ltd,1,9,1.0,0.624
17748,Alex Miller,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,8,50-99,unknow,1,17,0.0,0.92
31487,Laura Martinez,city_136,Male,no_enrollment,Masters,STEM,Has relevent experience,10,100-500,Pvt Ltd,1,5,0.0,0.897
25209,Emily Davis,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,1,5000-9999,Pvt Ltd,1,68,1.0,0.624
2133,John Garcia,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,19,1000-4999,Pvt Ltd,1,29,0.0,0.92
19961,John Miller,city_114,unknow,no_enrollment,Phd,STEM,No relevent experience,>20,10000+,Public Sector,2,54,0.0,0.926
1153,Laura Smith,city_103,unknow,no_enrollment,Graduate,Business Degree,Has relevent experience,5,<10,Pvt Ltd,1,25,0.0,0.92
7048,Alex Martinez,city_7,unknow,no_enrollment,Masters,STEM,Has relevent experience,5,1000-4999,Pvt Ltd,4,21,0.0,0.647
13882,Chris Hernandez,city_16,Male,no_enrollment,High School,unknow,Has relevent experience,5,unknow,unknow,never,156,0.0,0.91
18981,Emily Jones,city_16,Male,unknow,Graduate,STEM,Has relevent experience,4,unknow,unknow,1,90,1.0,0.91
15238,Jane Hernandez,city_134,unknow,unknow,unknow,unknow,No relevent experience,2,unknow,unknow,never,42,0.0,0.698
23935,David Hernandez,city_114,unknow,Full time course,Graduate,STEM,Has relevent experience,6,10/49,Early Stage Startup,4,53,0.0,0.926
20115,Laura Smith,city_114,Male,no_enrollment,unknow,unknow,Has relevent experience,>20,unknow,Pvt Ltd,4,4,0.0,0.926
3916,Alex Garcia,city_114,unknow,no_enrollment,Masters,STEM,No relevent experience,>20,1000-4999,Pvt Ltd,never,15,0.0,0.926
26896,David Johnson,city_102,Male,Part time course,Masters,STEM,Has relevent experience,10,500-999,unknow,2,36,0.0,0.804
29848,Chris Martinez,city_21,unknow,Full time course,Graduate,STEM,Has relevent experience,3,10/49,Early Stage Startup,3,142,0.0,0.624
6231,David Williams,city_72,Male,no_enrollment,Graduate,STEM,Has relevent experience,11,unknow,unknow,2,28,1.0,0.795
4486,Sarah Garcia,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,5,50-99,Pvt Ltd,1,56,1.0,0.624
27072,Jane Jones,city_136,unknow,Part time course,Graduate,STEM,No relevent experience,3,unknow,unknow,1,38,1.0,0.897
3075,Emily Johnson,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,10000+,Pvt Ltd,>4,21,0.0,0.92
18112,Laura Martinez,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,10,100-500,Pvt Ltd,4,4,0.0,0.624
4438,Emily Smith,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,13,10000+,Pvt Ltd,3,83,0.0,0.92
1209,Katie Martinez,city_97,Male,no_enrollment,Phd,STEM,No relevent experience,>20,10/49,Pvt Ltd,>4,69,0.0,0.925
18459,David Davis,city_114,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,10000+,Pvt Ltd,2,33,0.0,0.926
5660,Alex Brown,city_91,unknow,no_enrollment,Graduate,STEM,Has relevent experience,5,100-500,Public Sector,1,51,1.0,0.691
2281,John Smith,city_10,Male,no_enrollment,Phd,STEM,Has relevent experience,>20,50-99,Pvt Ltd,>4,50,0.0,0.895
19231,Mike Garcia,city_103,Male,no_enrollment,Graduate,Other,Has relevent experience,7,unknow,unknow,>4,192,1.0,0.92
7392,Mike Smith,city_61,Male,no_enrollment,Masters,STEM,Has relevent experience,7,100-500,Pvt Ltd,1,84,0.0,0.913
21734,Laura Smith,city_61,Male,no_enrollment,High School,unknow,Has relevent experience,10,10/49,Early Stage Startup,>4,96,0.0,0.913
31484,Katie Garcia,city_104,unknow,no_enrollment,Masters,STEM,Has relevent experience,8,100-500,NGO,1,34,0.0,0.924
13019,Emily Hernandez,city_160,unknow,no_enrollment,Phd,STEM,No relevent experience,>20,unknow,unknow,>4,20,1.0,0.92
26839,John Brown,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,10,10/49,Early Stage Startup,1,254,0.0,0.926
7969,Alex Davis,city_45,Male,no_enrollment,Graduate,STEM,Has relevent experience,8,500-999,Pvt Ltd,>4,36,0.0,0.89
24031,Jane Smith,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,5,10000+,Pvt Ltd,2,150,0.0,0.624
10858,Sarah Garcia,city_102,Male,no_enrollment,High School,unknow,No relevent experience,>20,50-99,Pvt Ltd,>4,125,0.0,0.804
13723,Sarah Williams,city_53,Male,unknow,Graduate,STEM,No relevent experience,4,<10,Early Stage Startup,never,228,1.0,0.74
31220,Laura Jones,city_83,unknow,Full time course,Graduate,STEM,No relevent experience,3,unknow,unknow,never,102,0.0,0.923
31845,John Davis,city_65,Male,no_enrollment,Graduate,STEM,Has relevent experience,8,unknow,Pvt Ltd,never,18,1.0,0.802
11383,Katie Smith,city_103,Male,no_enrollment,Primary School,unknow,No relevent experience,4,unknow,unknow,never,200,0.0,0.92
13153,Emily Williams,city_73,Male,Part time course,High School,unknow,Has relevent experience,4,unknow,unknow,1,57,0.0,0.754
6499,Katie Hernandez,city_11,unknow,no_enrollment,Graduate,STEM,Has relevent experience,4,100-500,Pvt Ltd,2,80,0.0,0.55
19333,Chris Hernandez,city_103,Male,no_enrollment,Primary School,unknow,No relevent experience,3,unknow,unknow,never,78,0.0,0.92
6537,Alex Garcia,city_76,Female,no_enrollment,Masters,STEM,No relevent experience,7,500-999,NGO,1,12,0.0,0.698
6352,Jane Martinez,city_75,Male,no_enrollment,Masters,STEM,Has relevent experience,7,50-99,Funded Startup,1,30,0.0,0.939
17957,Katie Brown,city_21,unknow,Full time course,Graduate,STEM,No relevent experience,1,unknow,unknow,never,44,1.0,0.624
22599,Sarah Brown,city_50,Male,no_enrollment,Masters,STEM,Has relevent experience,11,unknow,unknow,4,69,0.0,0.8959999999999999
11548,Katie Miller,city_103,unknow,Full time course,High School,unknow,Has relevent experience,6,<10,Pvt Ltd,unknow,81,0.0,0.92
8291,Alex Williams,city_114,unknow,Full time course,High School,unknow,No relevent experience,6,unknow,unknow,never,11,0.0,0.926
25541,Mike Miller,city_16,Male,no_enrollment,Masters,STEM,Has relevent experience,15,<10,Early Stage Startup,3,15,0.0,0.91
26058,Sarah Hernandez,city_21,unknow,Full time course,Masters,STEM,No relevent experience,3,unknow,unknow,never,163,0.0,0.624
7974,Alex Garcia,city_128,Male,Full time course,Masters,STEM,Has relevent experience,8,5000-9999,Public Sector,never,176,0.0,0.527
27881,Sarah Davis,city_104,Male,no_enrollment,Graduate,Business Degree,Has relevent experience,>20,unknow,unknow,2,42,0.0,0.924
